item_name|latitude|longitude|restaurant_name|item_description|price
oreos®|35.92092|-78.956421|Menchie's Frozen Yogurt||
peach rings|35.92092|-78.956421|Menchie's Frozen Yogurt||
peanut m&m's®|35.92092|-78.956421|Menchie's Frozen Yogurt||
peanuts|35.92092|-78.956421|Menchie's Frozen Yogurt||
Rainbow Candy|35.92092|-78.956421|Menchie's Frozen Yogurt||
rainbow nonpareils|35.92092|-78.956421|Menchie's Frozen Yogurt||
rainbow sprinkles|35.92092|-78.956421|Menchie's Frozen Yogurt||
reese's pieces®|35.92092|-78.956421|Menchie's Frozen Yogurt||
reese's® peanut butter cups|35.92092|-78.956421|Menchie's Frozen Yogurt||
reese's® pieces® mini candies|35.92092|-78.956421|Menchie's Frozen Yogurt||
sour gummi worms|35.92092|-78.956421|Menchie's Frozen Yogurt||
sour patch kids®|35.92092|-78.956421|Menchie's Frozen Yogurt||
whoppers malted milk balls®|35.92092|-78.956421|Menchie's Frozen Yogurt||
yogurt chips|35.92092|-78.956421|Menchie's Frozen Yogurt||
bursting boba|35.92092|-78.956421|Menchie's Frozen Yogurt||
cheesecake pieces|35.92092|-78.956421|Menchie's Frozen Yogurt||
chewy baked brownie|35.92092|-78.956421|Menchie's Frozen Yogurt||
chocolate chip cookie dough|35.92092|-78.956421|Menchie's Frozen Yogurt||
chocolate dipped strawberries|35.92092|-78.956421|Menchie's Frozen Yogurt||
dole® mandarin oranges|35.92092|-78.956421|Menchie's Frozen Yogurt||
fizzy strawberry candy|35.92092|-78.956421|Menchie's Frozen Yogurt||
kraft cool whip|35.92092|-78.956421|Menchie's Frozen Yogurt||
maraschino cherries|35.92092|-78.956421|Menchie's Frozen Yogurt||
mochi|35.92092|-78.956421|Menchie's Frozen Yogurt||
fat free/sugar free chocolate syrup|35.92092|-78.956421|Menchie's Frozen Yogurt||
hershey's® chocolate shell|35.92092|-78.956421|Menchie's Frozen Yogurt||
hershey's® chocolate syrup|35.92092|-78.956421|Menchie's Frozen Yogurt||
hershey's® classic caramel|35.92092|-78.956421|Menchie's Frozen Yogurt||
hershey's® milk chocolate fudge|35.92092|-78.956421|Menchie's Frozen Yogurt||
marshmallow topping|35.92092|-78.956421|Menchie's Frozen Yogurt||
reese's® peanut butter sauce|35.92092|-78.956421|Menchie's Frozen Yogurt||
Moho Mojo Club|35.880705|-78.849392|Tropical Smoothie Café|All-natural grilled chicken, bacon, cheddar, tomato, avocado and zesty mojo sauce. Topped with a house-made slaw with cabbage, carrots and cilantro. Served on toasted brioche.|
Island Buffalo|35.880705|-78.849392|Tropical Smoothie Café|All-natural grilled chicken and buffalo cheese spread with Frank’s® RedHot® Buffalo Wings Sauce, mozzarella & gorgonzola. Topped with our own citrus house-made slaw. Served on toasted brioche.|
Blueberry Pom Truffle|35.880705|-78.849392|Tropical Smoothie Café|Blueberries, Pomegranate, Avocado & White Chocolate Flavored Frappe.|
Blueberry Bliss|35.880705|-78.849392|Tropical Smoothie Café|Blueberries, strawberries & banana.|
Thai Chicken|35.880705|-78.849392|Tropical Smoothie Café|Grilled chicken, a romaine spinach blend, wontons, sesame seeds, carrots, cilantro, scallions & thai peanut dressing.|
Jamaican Jerk Chicken|35.880705|-78.849392|Tropical Smoothie Café|Chicken, Low-Fat Mozzarella, Southwestern Rice with Corn, Black Beans & Asparagus, Onions, Jamaican Jerk Sauce in a Toasted Flour Tortilla|
King Caesar Chicken|35.880705|-78.849392|Tropical Smoothie Café|Grilled chicken, parmesan, tomatoes, romaine & caesar dressing in a garlic herb tortilla.|
Totally Turkey|35.880705|-78.849392|Tropical Smoothie Café|Turkey, Swiss, Tomatoes, Romaine, Light Ranch in a Toasted Garlic Herb Tortilla|
Hummus Veggie|35.880705|-78.849392|Tropical Smoothie Café|Hummus, Pepper Jack, Southwestern Rice with Corn, Black Beans & Asparagus, Onions, Romaine, & Salsa, in a Toasted Garlic Herb Tortilla|
Rustic Turkey & Apple Club|35.880705|-78.849392|Tropical Smoothie Café|Turkey, cheddar, gorgonzola, bacon, dijon honey mustard and house-made kale & apple slaw on thinly sliced seedilicious bread.|
Cranberry Pecan Chicken Salad|35.880705|-78.849392|Tropical Smoothie Café|House-made with grilled chicken, cranberries, grapes, granny smith apple, pecans & a romaine spinach blend on thinly sliced seedilicious bread.|
Chipotle Chicken Club|35.880705|-78.849392|Tropical Smoothie Café|Chicken, Pepper Jack, Bacon, Romaine, Tomatoes & Chipotle Mayonnaise on a Toasted Flatbread|
Tzatziki Steak|35.880705|-78.849392|Tropical Smoothie Café|Steak, red onions, sliced tomatoes, romaine & tzatziki sauce made with fresh cucumbers on a toasted flatbread|
Feisty Feta® Chicken|35.880705|-78.849392|Tropical Smoothie Café|Grilled chicken, green & red peppers, romaine & feisty feta® cheese spread made with feta, tomatoes and green onion on a toasted flatbread.|
Baja Chicken|35.880705|-78.849392|Tropical Smoothie Café|Chicken, Low-Fat Mozzarella, Green & Red Peppers, Onions, Romaine & Light Southwest Ranch on a Toasted Flatbread|
Smoked Jalapeño Chicken|35.880705|-78.849392|Tropical Smoothie Café|Grilled chicken, bacon, cabbage, tomatoes, red onions & smoked jalapeño spread in a flour tortilla.|
Thai Chili Steak|35.880705|-78.849392|Tropical Smoothie Café|Steak, cucumber, sriracha aioli and a house-made sweet chili slaw with cabbage, carrots & basil in a flour tortilla.|
Cilantro Lime Fish|35.880705|-78.849392|Tropical Smoothie Café|Grilled tilapia, cabbage, spicy cilantro sauce and house-made roasted pineapple salsa with red onions & cilantro in a flour tortilla.|
Korean BBQ Steak|35.880705|-78.849392|Tropical Smoothie Café|Steak, Asian BBQ Sauce, Cucumber and Kale Slaw|
Loaded Spinach|35.880705|-78.849392|Tropical Smoothie Café|Spinach, bacon, candied pecans, gorgonzola, peaches, dried cranberries & house-made raspberry vinaigrette.|
Fruit Medley|35.880705|-78.849392|Tropical Smoothie Café|House-made fruit medley.|
Kale & Apple Slaw|35.880705|-78.849392|Tropical Smoothie Café|House-made kale & apple slaw.|
Whole Fruit|35.880705|-78.849392|Tropical Smoothie Café|Varies per location.|
Sunrise Sunset|35.880705|-78.849392|Tropical Smoothie Café|Strawberries, Pineapple, Mango & Orange|
Kiwi Quencher|35.880705|-78.849392|Tropical Smoothie Café|Kiwi, Strawberries & Non-Fat Yogurt|
Paradise Point|35.880705|-78.849392|Tropical Smoothie Café|Strawberries, Banana & Pineapple|
Sunny Day|35.880705|-78.849392|Tropical Smoothie Café|Mango, Banana, Orange & Kiwi|
Mango Magic|35.880705|-78.849392|Tropical Smoothie Café|Mango, Pineapple & Non-Fat Yogurt|
Blimey Limey|35.880705|-78.849392|Tropical Smoothie Café|Strawberries, Pineapple, Orange & Lime|
Rockin' Raspberry|35.880705|-78.849392|Tropical Smoothie Café|Raspberries, Strawberries & Banana|
Peaches N' Silk|35.880705|-78.849392|Tropical Smoothie Café|Peaches, Strawberries & Banana|
Jetty Punch|35.880705|-78.849392|Tropical Smoothie Café|Strawberries & Banana|
Island Green|35.880705|-78.849392|Tropical Smoothie Café|Spinach, Kale, Mango, Pineapple & Banana|
Totally Green|35.880705|-78.849392|Tropical Smoothie Café|Cucumber, green apple, kale, spinach, celery & kiwi.|
Acai Berry Boost|35.880705|-78.849392|Tropical Smoothie Café|Acai, pomegranate, banana, blueberries & strawberries.|
Pomegranate Plunge|35.880705|-78.849392|Tropical Smoothie Café|Pomegranate, banana, strawberries & cranberry.|
Avovolada|35.880705|-78.849392|Tropical Smoothie Café|Avocado, pineapple, spinach, kale, coconut & lime.|
Get Up and Goji|35.880705|-78.849392|Tropical Smoothie Café|Goji, peaches, orange, banana & non-fat yogurt.|
Detox Island Green|35.880705|-78.849392|Tropical Smoothie Café|Spinach, kale, mango, pineapple, banana & fresh ginger (naturally sweetened).|
Caribbean C-burst|35.880705|-78.849392|Tropical Smoothie Café|Carrots, Mango, Banana, Goji & Orange Juice|
Triple Berry Oat|35.880705|-78.849392|Tropical Smoothie Café|Strawberries, Blueberries, Cranberry, Multi-Vitamin, Ground Flax Seed, Whole Grain Oats, Whey Protein & Splenda®|
Peanut Paradise|35.880705|-78.849392|Tropical Smoothie Café|Peanut Butter, Banana, Non-Fat Yogurt & Whey or Soy Protein|
Health Nut|35.880705|-78.849392|Tropical Smoothie Café|Blueberries, Mango, Banana, Almonds & Whey or Soy Protein|
Lean Machine|35.880705|-78.849392|Tropical Smoothie Café|Strawberries, Banana, Weight Management & Energizer|
Muscle Blaster|35.880705|-78.849392|Tropical Smoothie Café|Strawberries, Banana & Whey or Soy Protein|
Bahama Mama|35.880705|-78.849392|Tropical Smoothie Café|Strawberries, Pineapple, White Chocolate & Coconut|
Peanut Butter Cup|35.880705|-78.849392|Tropical Smoothie Café|Peanut Butter, Banana & Chocolate|
Mocha Madness|35.880705|-78.849392|Tropical Smoothie Café|Chocolate, Coffee, Cappuccino & Non-Fat Yogurt|
Energizer|35.880705|-78.849392|Tropical Smoothie Café|A blend of vitamins and herbal extracts to help fuel an active lifestyle.|
Vitamin-C Immune Complex|35.880705|-78.849392|Tropical Smoothie Café|Contains Vitamin C and Zinc to help reduce the length of the common cold and support circulation and skin health.|
Fat Burner|35.880705|-78.849392|Tropical Smoothie Café|Herbal extracts known for their help in reducing appetite and improving fat breakdown.|
Multi-Vitamin|35.880705|-78.849392|Tropical Smoothie Café|A balance of essential vitamins and minerals for a daily dose of goodness.|
Probiotic|35.880705|-78.849392|Tropical Smoothie Café|Live bacteria that may help maintain the natural balance of organisms in the intestines for a healthy digestive system.|
Vitamin B-12|35.880705|-78.849392|Tropical Smoothie Café|Supports a healthy nervous system; improves energy and reduces fatigue.|
Whey Protein|35.880705|-78.849392|Tropical Smoothie Café|Helps to build muscle; contains all 9 essential amino acids.|
Soy Protein|35.880705|-78.849392|Tropical Smoothie Café|A great plant-based protein supplement for people with dairy sensitivities; helps in muscle and lean tissue maintenance.|
Pea Protein|35.880705|-78.849392|Tropical Smoothie Café|A non-dairy, vegetable-based protein; important for building muscle and maintaining cellular health.|
Spinach & Kale Super Pack|35.880705|-78.849392|Tropical Smoothie Café|Spinach & Kale|
Ginger|35.880705|-78.849392|Tropical Smoothie Café||
Whole Grain Oats|35.880705|-78.849392|Tropical Smoothie Café|Helps reduce bad (LDL) cholesterol; contains soluble fiber; important for digestion and colon health.|
Ground Flax Seed|35.880705|-78.849392|Tropical Smoothie Café|A gluten-friendly source of Omega 3s; important for colon and heart health; lubricates joints.|
Southwest Omelet Wrap|35.880705|-78.849392|Tropical Smoothie Café|Eggs, grilled chicken, pepper jack, tomatoes, spinach & chipotle mayo in a toasted flour tortilla.|
Spinach & Feta Omelet Wrap|35.880705|-78.849392|Tropical Smoothie Café|Eggs, feisty feta® cheese spread, spinach, tomatoes & pesto in a toasted flour tortilla.|
All American Omelet Wrap|35.880705|-78.849392|Tropical Smoothie Café|Eggs, ham, bacon, cheddar & low-fat mozzarella in a toasted flour tortilla.|
Peanut Butter Banana Crunch Flatbread|35.880705|-78.849392|Tropical Smoothie Café|Peanut butter, banana, honey & granola on a toasted flatbread.|
Big Kahuna™|35.880705|-78.849392|Tropical Smoothie Café|Kid's Food Item with Chips, Fruit or Cookie & 12 oz. Kid's Smoothie|
Turkey & Cheddar Wrap|35.880705|-78.849392|Tropical Smoothie Café||
Ham & Cheddar Wrap|35.880705|-78.849392|Tropical Smoothie Café||
Cheese Quesadilla with Chicken|35.880705|-78.849392|Tropical Smoothie Café||
Pizza Quesadilla|35.880705|-78.849392|Tropical Smoothie Café||
Pizza Quesadilla with Chicken|35.880705|-78.849392|Tropical Smoothie Café||
Lil' Lemonberry™|35.880705|-78.849392|Tropical Smoothie Café|Strawberries & Lemonade|
Jetty Junior™|35.880705|-78.849392|Tropical Smoothie Café|Strawberries & Banana|
Awesome Orange™|35.880705|-78.849392|Tropical Smoothie Café|Orange, White Chocolate & Non-Fat Yogurt|
Chocolate Chimp™|35.880705|-78.849392|Tropical Smoothie Café|Banana & Chocolate|
Beef Brisket|35.954796|-78.993847|Dickey's Barbecue Pit|"hickory ""smoked to perfection"" brisket"|
Barbecue Honey Ham|35.954796|-78.993847|Dickey's Barbecue Pit|honey glazed spiral cut ham|
Spicy Cheddar Sausage|35.954796|-78.993847|Dickey's Barbecue Pit|bursting with jalapeño|
Polish Sausage|35.954796|-78.993847|Dickey's Barbecue Pit|a traditional style sausage|
Pork Ribs|35.954796|-78.993847|Dickey's Barbecue Pit|fall off the bone ribs|
Barbecue Beans|35.954796|-78.993847|Dickey's Barbecue Pit||
Creamy Coleslaw|35.954796|-78.993847|Dickey's Barbecue Pit||
Baked Potato Casserole|35.954796|-78.993847|Dickey's Barbecue Pit||
Jalapeño Beans|35.954796|-78.993847|Dickey's Barbecue Pit||
Fried Onion Tanglers|35.954796|-78.993847|Dickey's Barbecue Pit||
Waffle Iron Fries|35.954796|-78.993847|Dickey's Barbecue Pit||
The Westerner|35.954796|-78.993847|Dickey's Barbecue Pit|Not to be outdone, this is our largest sandwich offering with your choice of 2 slow smoked meats and 2 slices of delicious American cheese.|
Big Barbecue|35.954796|-78.993847|Dickey's Barbecue Pit|For those looking to satisy a serious barbecue craving -- this is a great option.|
Lil' Hoagie|35.954796|-78.993847|Dickey's Barbecue Pit|Little sandwich, big flavor. Have you had your hoagie today?|
Rib Plate|35.954796|-78.993847|Dickey's Barbecue Pit|A special plate for the Rib Lover!|
3 Meat Plate|35.954796|-78.993847|Dickey's Barbecue Pit|Can't decide? This is the perfect plate to have everything you're craving!|
2 Meat Plate|35.954796|-78.993847|Dickey's Barbecue Pit|For those looking to satisfy a serious barbecue craving -- this is a tasty option.|
1 Meat Plate|35.954796|-78.993847|Dickey's Barbecue Pit|A hearty serving of your favorite meat!|
Quarter Plate|35.954796|-78.993847|Dickey's Barbecue Pit|For those with a smaller appetite, this is the great way to get your barbecue fix without having to waste a single bite!|
Giant Baker + Meat|35.954796|-78.993847|Dickey's Barbecue Pit|bacon, shredded cheddar, sour cream, margarine & green onions. For a little extra -- top it off with any meat!|
Beef & Cheese Baker|35.954796|-78.993847|Dickey's Barbecue Pit|chopped beef brisket, shredded cheddar, fried onion tanglers, barbecue sauce & green onions|
Pork & Tangler Baker|35.954796|-78.993847|Dickey's Barbecue Pit|chopped pork, shredded cheddar, fried onion tanglers, barbecue sauce & green onions|
Smokehouse Salad|35.954796|-78.993847|Dickey's Barbecue Pit|chopped beef brisket, romaine lettuce, shredded cheddar, fried onion tanglers & ranch dressing|
XL Family Pack|35.954796|-78.993847|Dickey's Barbecue Pit|feeds 6-8 – choice of 3 meats (1 lb. each), 3 medium sides, 8 rolls & barbecue sauce|
Family Pack|35.954796|-78.993847|Dickey's Barbecue Pit|feeds 4-6 – choice of 2 meats (1 lb. each), 3 medium sides, 6 rolls & barbecue sauce|
Picnic Pack|35.954796|-78.993847|Dickey's Barbecue Pit|feeds 2-4 – choice of 1 meat (1 lb.), 2 medium sides, 4 rolls & barbecue sauce|
Meat Plate|35.954796|-78.993847|Dickey's Barbecue Pit||
Sandwich Plate|35.954796|-78.993847|Dickey's Barbecue Pit||
Maple Icing with Chopped Bacon|35.9516811|-78.9931112|Duck Donuts|This savory and sweet tribute to everyone's favorite breakfast food is a real fan favorite. This daring donut has maple icing with pieces of bacon on top.|
Lemon Icing with Shredded Coconut|35.9516811|-78.9931112|Duck Donuts|Fresh, fruity flavors top this donut featuring lemon icing and shredded coconut.|
Vanilla Icing with Oreo Crumbles|35.9516811|-78.9931112|Duck Donuts|Cookies + Vanilla Icing = Classic Taste. With creamy vanilla icing and crumbled Oreo cookie crumbles, this classic will remind you of an ice cream cone–only better!|
Strawberry Icing with Rainbow Sprinkles & Hot Fudge Drizzle|35.9516811|-78.9931112|Duck Donuts|This will put a smile on your face, the combo of strawberry icing with rainbow sprinkles and hot fudge drizzle.|
Glazed|35.9516811|-78.9931112|Duck Donuts|It's a classic for a reason! Fall in love with donuts all over again with this simple but delicious donut.|
Sunrise Lemon Icing with Raspberry Drizzle|35.9516811|-78.9931112|Duck Donuts|Enjoy the tastes of Spring with our Sunrise Lemon Icing with Rasberry Drizzle.|
Cinnamon Sugar with Key Lime Drizzle|35.9516811|-78.9931112|Duck Donuts|Try our classic cinnamon sugar with a twist! Key lime drizzle takes this donut to the next level.|
Key Lime Icing with Graham Cracker Crumbs|35.9516811|-78.9931112|Duck Donuts|Bring our Key lime flavor into the limelight with this donut! Key lime icing is topped with graham cracker crumbs to add that perfect crunch.|
Key Lime Icing with Shredded Coconut|35.9516811|-78.9931112|Duck Donuts|Fresh flavors are the key to delicious donuts! Try our limited-time Key lime icing with shredded coconut.|
Cinnamon Sugar with Vanilla Drizzle|35.9516811|-78.9931112|Duck Donuts|Sugar, spice, and it tastes so nice! This sweet cinnamon sugar donut is topped with a delicious vanilla drizzle.|
Chocolate Icing with Rainbow Sprinkles|35.9516811|-78.9931112|Duck Donuts|This fan favorite combines mountains of rainbow sprinkles atop decadent chocolate icing. And yes, this donut does taste even better than it looks!|
Powdered Sugar|35.9516811|-78.9931112|Duck Donuts|The slightly messy treat you love to eat! Enjoy this warm donut coated with powdered sugar.|
Blueberry Icing with Powdered Sugar|35.9516811|-78.9931112|Duck Donuts|Know how to chase away the blues? Coat a made-to-order donut in creamy blueberry icing, then shower it with powdered sugar. Instant happiness!|
